Zip Code,Latitude,Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
22202,38.86122131,-77.05296326,Dance Studio,Ballet Teatro,38.910398,-77.031586
22202,38.86122131,-77.05296326,Dance Studio,Tiny Dancers,38.798686060720954,-77.04835566698695
22202,38.86122131,-77.05296326,Dance Studio,Studio F,38.894404,-77.05611
22202,38.86122131,-77.05296326,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22202,38.86122131,-77.05296326,Dance Studio,Carpathia Folk Group Dance Practice,38.90374010293104,-77.04907333345976
22202,38.86122131,-77.05296326,Dance Studio,DC Balboa Club by Jam Cellar,38.933493,-77.03577
22202,38.86122131,-77.05296326,Dance Studio,Perfect Pointe Dance Studio,38.89757303527016,-77.1388948338032
22202,38.86122131,-77.05296326,Dance Studio,Sensa Zao Dance Fitness,38.82278230795746,-77.12598586084745
22202,38.86122131,-77.05296326,Dance Studio,Dance Studio Lioudmila Inc.,38.8068964,-77.0810411
22202,38.86122131,-77.05296326,Dance Studio,KanKouran West African Dance Company,38.91677474975586,-77.01292419433594
22202,38.86122131,-77.05296326,Dance Studio,Sahara Dance,38.94728184638798,-77.07904050790121
22202,38.86122131,-77.05296326,Dance Studio,Washington School of Ballet at Van Ness,38.94355010986328,-77.07810974121094
22202,38.86122131,-77.05296326,Dance Studio,DanceSport Dupont Circle,38.91028457068778,-77.04946125105727
22202,38.86122131,-77.05296326,Dance Studio,Robcyns,38.828208000000004,-77.091727
22202,38.86122131,-77.05296326,Dance Studio,Lioudmila's,38.807096,-77.081195
22202,38.86122131,-77.05296326,Dance Studio,The Barre Tech,38.827426,-77.058583
22202,38.86122131,-77.05296326,Dance Studio,BalletNova Center for Dance,38.849833843146016,-77.12294895728785
22202,38.86122131,-77.05296326,Dance Studio,Swag Couture,38.90379120483913,-76.99284586136136
22202,38.86122131,-77.05296326,Dance Studio,Pro Ekoh Rehearsal,38.94261348333333,-77.06140083333334
22202,38.86122131,-77.05296326,Dance Studio,"Washington Ballet School, At the Athenaeum",38.803256,-77.04205555
22202,38.86122131,-77.05296326,Dance Studio,Regan dance Studio,38.81640730558373,-77.12949731239397
22202,38.86122131,-77.05296326,Dance Studio,BTI Dance,38.91029357910156,-77.0315933227539
22202,38.86122131,-77.05296326,Dance Studio,Phyre Arts Dance Studio,38.878025449858335,-77.02016153522736
22202,38.86122131,-77.05296326,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22202,38.86122131,-77.05296326,Dance Studio,The Bucking Bronco,38.89536309605964,-77.02192284332199
22202,38.86122131,-77.05296326,Dance Studio,Da New Studio BoomBoxx,38.898197,-77.024681
22202,38.86122131,-77.05296326,Dance Studio,The Ballet Studio,38.825196000000005,-77.058212
22202,38.86122131,-77.05296326,Dance Studio,BalletNova at TJ,38.869995,-77.09637099999999
22202,38.86122131,-77.05296326,Dance Studio,Ballet on M st.,38.905912,-77.042876
22202,38.86122131,-77.05296326,Dance Studio,BTI dance,38.91229062677862,-77.04439573614947
22202,38.86122131,-77.05296326,Dance Studio,Chesty's,38.916212,-77.037657
22202,38.86122131,-77.05296326,Dance Studio,Dance Studio In Coulumbia Hightes,38.930587,-77.032603
22202,38.86122131,-77.05296326,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22202,38.86122131,-77.05296326,Dance Studio,Afficial All Starz cheerleading,38.8067092922738,-77.0786583061474
22202,38.86122131,-77.05296326,Dance Studio,Joy of Motion Dance Center,38.91233,-77.044565
22202,38.86122131,-77.05296326,Dance Studio,mylna,38.81368681073727,-77.06301509580533
22202,38.86122131,-77.05296326,Dance Studio,Academy Theatrical Arts,38.913768,-77.045834
22202,38.86122131,-77.05296326,Dance Studio,Washington Ballet,38.93724052952056,-77.07339244623952
22202,38.86122131,-77.05296326,Dance Studio,Hyperbaric Chamber @The Metropole,38.909848174566925,-77.0344450533385
22202,38.86122131,-77.05296326,Dance Studio,Saffron Dance,38.88502728702675,-77.09795568779802
22202,38.86122131,-77.05296326,Dance Studio,Adagio Ballet & Dance School,38.89769046393488,-77.1222609244617
22202,38.86122131,-77.05296326,Dance Studio,Jordin's Paradise Dance & Fitness Studio,38.9063950645009,-77.04119182241186
22202,38.86122131,-77.05296326,Dance Studio,Dance Institute Of Washington,38.93166697366527,-77.03283037366468
22202,38.86122131,-77.05296326,Dance Studio,Joy Of Motion Dance Center H Street,38.90008918656144,-76.98765243490021
22202,38.86122131,-77.05296326,Art Gallery,Capitol Hill Arts Workshop,38.881452366146156,-76.99634994484103
22202,38.86122131,-77.05296326,Dance Studio,Centre de Danse,38.905854999999995,-77.06490699999999
22203,38.87535095,-77.12135315,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22203,38.87535095,-77.12135315,Dance Studio,BalletNova Center for Dance,38.849833843146016,-77.12294895728785
22203,38.87535095,-77.12135315,Dance Studio,Salon Lofts Chevy Chase - The Collection,38.96367609299813,-77.0868931225807
22203,38.87535095,-77.12135315,Dance Studio,Washington Ballet,38.93724052952056,-77.07339244623952
22203,38.87535095,-77.12135315,Gym,Kazaxe,38.79867856376605,-77.1771288863653
22203,38.87535095,-77.12135315,Dance Studio,Saffron Dance,38.88502728702675,-77.09795568779802
22203,38.87535095,-77.12135315,Dance Studio,Hyperbaric Chamber @The Metropole,38.909848174566925,-77.0344450533385
22203,38.87535095,-77.12135315,Dance Studio,Arthur Murray Dance Studio,38.82060814139063,-77.1564115367924
22203,38.87535095,-77.12135315,Dance Studio,Joy of Motion Dance Center Friendship Heights,38.95728191673143,-77.08370610505641
22203,38.87535095,-77.12135315,Dance Studio,Adagio Ballet & Dance School,38.89769046393488,-77.1222609244617
22203,38.87535095,-77.12135315,Dance Studio,DC Dance Collective,38.953714015907686,-77.08269101057411
22203,38.87535095,-77.12135315,Dance Studio,Pro Ekoh Rehearsal,38.94261348333333,-77.06140083333334
22203,38.87535095,-77.12135315,Dance Studio,BalletNova at TJ,38.869995,-77.09637099999999
22203,38.87535095,-77.12135315,Dance Studio,The Ballet Studio,38.825196000000005,-77.058212
22203,38.87535095,-77.12135315,Dance Studio,mylna,38.81368681073727,-77.06301509580533
22203,38.87535095,-77.12135315,Dance Studio,Ballet on M st.,38.905912,-77.042876
22203,38.87535095,-77.12135315,Dance Studio,Regan dance Studio,38.81640730558373,-77.12949731239397
22203,38.87535095,-77.12135315,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22203,38.87535095,-77.12135315,Dance Studio,Deni Danzco Studio,38.83046624689846,-77.19205684862895
22203,38.87535095,-77.12135315,Dance Studio,Chesty's,38.916212,-77.037657
22203,38.87535095,-77.12135315,Dance Studio,Joy of Motion Dance Center,38.91233,-77.044565
22203,38.87535095,-77.12135315,Dance Studio,The Bucking Bronco,38.89536309605964,-77.02192284332199
22203,38.87535095,-77.12135315,Dance Studio,Da New Studio BoomBoxx,38.898197,-77.024681
22203,38.87535095,-77.12135315,Dance Studio,BTI Dance,38.91029357910156,-77.0315933227539
22203,38.87535095,-77.12135315,Dance Studio,Academy Theatrical Arts,38.913768,-77.045834
22203,38.87535095,-77.12135315,Dance Studio,the Panic Room,38.929429,-77.073464
22203,38.87535095,-77.12135315,Dance Studio,Perfect Pointe Dance Studio,38.89757303527016,-77.1388948338032
22203,38.87535095,-77.12135315,Dance Studio,Washington School of Ballet at Van Ness,38.94355010986328,-77.07810974121094
22203,38.87535095,-77.12135315,Dance Studio,Sensa Zao Dance Fitness,38.82278230795746,-77.12598586084745
22203,38.87535095,-77.12135315,Dance Studio,chevy chase ballroom and dance sport center,38.957386,-77.083443
22203,38.87535095,-77.12135315,Dance Studio,Ferocity Dance Company,38.8792239588133,-77.18303203582764
22203,38.87535095,-77.12135315,Dance Studio,Dance Studio Lioudmila Inc.,38.8068964,-77.0810411
22203,38.87535095,-77.12135315,Dance Studio,Ballet Teatro,38.910398,-77.031586
22203,38.87535095,-77.12135315,Dance Studio,Adagio Ballet School,38.93101119995117,-77.17684173583984
22203,38.87535095,-77.12135315,Dance Studio,Amina's Dance Studio,38.959174,-77.074295
22203,38.87535095,-77.12135315,Dance Studio,DanceSport Dupont Circle,38.91028457068778,-77.04946125105727
22203,38.87535095,-77.12135315,Dance Studio,Sahara Dance,38.94728184638798,-77.07904050790121
22203,38.87535095,-77.12135315,Dance Studio,James School of Dance Arts,38.93113327026367,-77.1764144897461
22203,38.87535095,-77.12135315,Dance Studio,Falls Church Dance Spot,38.851112,-77.202283
22203,38.87535095,-77.12135315,Dance Studio,Strictly Rhythm Dance Center,38.78257,-77.147638
22203,38.87535095,-77.12135315,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22203,38.87535095,-77.12135315,Dance Studio,Ballet Petite,38.951763,-77.109782
22203,38.87535095,-77.12135315,Dance Studio,Carpathia Folk Group Dance Practice,38.90374010293104,-77.04907333345976
22203,38.87535095,-77.12135315,Dance Studio,KanKouran West African Dance Company,38.91677474975586,-77.01292419433594
22203,38.87535095,-77.12135315,Dance Studio,Centre de Danse,38.905854999999995,-77.06490699999999
22203,38.87535095,-77.12135315,Dance Studio,Robcyns,38.828208000000004,-77.091727
22203,38.87535095,-77.12135315,Dance Studio,"International Dance, LLC.",38.823273574157604,-77.16152805830008
22203,38.87535095,-77.12135315,Dance Studio,Lioudmila's,38.807096,-77.081195
22204,38.85948181,-77.10299683,Dance Studio,BalletNova at TJ,38.869995,-77.09637099999999
22204,38.85948181,-77.10299683,Dance Studio,BalletNova Center for Dance,38.849833843146016,-77.12294895728785
22204,38.85948181,-77.10299683,Dance Studio,the Panic Room,38.929429,-77.073464
22204,38.85948181,-77.10299683,Dance Studio,Dance Studio Lioudmila Inc.,38.8068964,-77.0810411
22204,38.85948181,-77.10299683,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22204,38.85948181,-77.10299683,Dance Studio,Synetic Studio,38.85475658986456,-77.0503270336628
22204,38.85948181,-77.10299683,Dance Studio,Tiny Dancers,38.798686060720954,-77.04835566698695
22204,38.85948181,-77.10299683,Dance Studio,KanKouran West African Dance Company,38.91677474975586,-77.01292419433594
22204,38.85948181,-77.10299683,Dance Studio,Perfect Pointe Dance Studio,38.89757303527016,-77.1388948338032
22204,38.85948181,-77.10299683,Dance Studio,Studio F,38.894404,-77.05611
22204,38.85948181,-77.10299683,Dance Studio,Carpathia Folk Group Dance Practice,38.90374010293104,-77.04907333345976
22204,38.85948181,-77.10299683,Dance Studio,Ballet Teatro,38.910398,-77.031586
22204,38.85948181,-77.10299683,Dance Studio,DanceSport Dupont Circle,38.91028457068778,-77.04946125105727
22204,38.85948181,-77.10299683,Dance Studio,Ferocity Dance Company,38.8792239588133,-77.18303203582764
22204,38.85948181,-77.10299683,Dance Studio,Falls Church Dance Spot,38.851112,-77.202283
22204,38.85948181,-77.10299683,Dance Studio,Sensa Zao Dance Fitness,38.82278230795746,-77.12598586084745
22204,38.85948181,-77.10299683,Dance Studio,Strictly Rhythm Dance Center,38.78257,-77.147638
22204,38.85948181,-77.10299683,Dance Studio,Chris Collins Dance Studio,38.8004834519078,-77.12721387731851
22204,38.85948181,-77.10299683,Dance Studio,Jimmy The Shimmy,38.804478148289114,-77.04274279191024
22204,38.85948181,-77.10299683,Dance Studio,Robcyns,38.828208000000004,-77.091727
22204,38.85948181,-77.10299683,Dance Studio,"International Dance, LLC.",38.823273574157604,-77.16152805830008
22204,38.85948181,-77.10299683,Dance Studio,Jordin's Paradise Dance & Fitness Studio,38.9063950645009,-77.04119182241186
22204,38.85948181,-77.10299683,Dance Studio,Adagio Ballet & Dance School,38.89769046393488,-77.1222609244617
22204,38.85948181,-77.10299683,Dance Studio,Hyperbaric Chamber @The Metropole,38.909848174566925,-77.0344450533385
22204,38.85948181,-77.10299683,Dance Studio,Arthur Murray Dance Studio,38.82060814139063,-77.1564115367924
22204,38.85948181,-77.10299683,Dance Studio,Saffron Dance,38.88502728702675,-77.09795568779802
22204,38.85948181,-77.10299683,Jazz Club,New Columbia Swing,38.92251032816288,-77.03489010750648
22204,38.85948181,-77.10299683,Dance Studio,The Barre Tech,38.827426,-77.058583
22204,38.85948181,-77.10299683,Dance Studio,Lioudmila's,38.807096,-77.081195
22204,38.85948181,-77.10299683,Dance Studio,"Washington Ballet School, At the Athenaeum",38.803256,-77.04205555
22204,38.85948181,-77.10299683,Dance Studio,Deni Danzco Studio,38.83046624689846,-77.19205684862895
22204,38.85948181,-77.10299683,Dance Studio,mylna,38.81368681073727,-77.06301509580533
22204,38.85948181,-77.10299683,Dance Studio,Chesty's,38.916212,-77.037657
22204,38.85948181,-77.10299683,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22204,38.85948181,-77.10299683,Dance Studio,Afficial All Starz cheerleading,38.8067092922738,-77.0786583061474
22204,38.85948181,-77.10299683,Dance Studio,The Bucking Bronco,38.89536309605964,-77.02192284332199
22204,38.85948181,-77.10299683,Dance Studio,Regan dance Studio,38.81640730558373,-77.12949731239397
22204,38.85948181,-77.10299683,Dance Studio,RSKO - 16th Convivial,38.8328742980957,-77.11712646484375
22204,38.85948181,-77.10299683,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22204,38.85948181,-77.10299683,Dance Studio,BTI dance,38.91229062677862,-77.04439573614947
22204,38.85948181,-77.10299683,Dance Studio,The Ballet Studio,38.825196000000005,-77.058212
22204,38.85948181,-77.10299683,Dance Studio,Ballet on M st.,38.905912,-77.042876
22204,38.85948181,-77.10299683,Dance Studio,Academy Theatrical Arts,38.913768,-77.045834
22204,38.85948181,-77.10299683,Dance Studio,Joy of Motion Dance Center,38.91233,-77.044565
22204,38.85948181,-77.10299683,Dance Studio,Da New Studio BoomBoxx,38.898197,-77.024681
22204,38.85948181,-77.10299683,Dance Studio,BTI Dance,38.91029357910156,-77.0315933227539
22204,38.85948181,-77.10299683,Dance Studio,Phyre Arts Dance Studio,38.878025449858335,-77.02016153522736
22204,38.85948181,-77.10299683,Dance Studio,Centre de Danse,38.905854999999995,-77.06490699999999
22205,38.88209915,-77.1400528,Dance Studio,Perfect Pointe Dance Studio,38.89757303527016,-77.1388948338032
22205,38.88209915,-77.1400528,Dance Studio,BalletNova Center for Dance,38.849833843146016,-77.12294895728785
22205,38.88209915,-77.1400528,Dance Studio,Washington Ballet,38.93724052952056,-77.07339244623952
22205,38.88209915,-77.1400528,Gym,Kazaxe,38.79867856376605,-77.1771288863653
22205,38.88209915,-77.1400528,Dance Studio,Jordin's Paradise Dance & Fitness Studio,38.9063950645009,-77.04119182241186
22205,38.88209915,-77.1400528,Dance Studio,Adagio Ballet & Dance School,38.89769046393488,-77.1222609244617
22205,38.88209915,-77.1400528,Dance Studio,Arthur Murray Dance Studio,38.82060814139063,-77.1564115367924
22205,38.88209915,-77.1400528,Dance Studio,Saffron Dance,38.88502728702675,-77.09795568779802
22205,38.88209915,-77.1400528,Dance Studio,Ballet on M st.,38.905912,-77.042876
22205,38.88209915,-77.1400528,Dance Studio,BalletNova at TJ,38.869995,-77.09637099999999
22205,38.88209915,-77.1400528,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22205,38.88209915,-77.1400528,Dance Studio,Regan dance Studio,38.81640730558373,-77.12949731239397
22205,38.88209915,-77.1400528,Dance Studio,The Ballet Studio,38.825196000000005,-77.058212
22205,38.88209915,-77.1400528,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22205,38.88209915,-77.1400528,Dance Studio,Academy Theatrical Arts,38.913768,-77.045834
22205,38.88209915,-77.1400528,Dance Studio,RSKO - 16th Convivial,38.8328742980957,-77.11712646484375
22205,38.88209915,-77.1400528,Dance Studio,mylna,38.81368681073727,-77.06301509580533
22205,38.88209915,-77.1400528,Dance Studio,Deni Danzco Studio,38.83046624689846,-77.19205684862895
22205,38.88209915,-77.1400528,Gym / Fitness Center,Jazzercise Fitness Center of McLean,38.93016815185547,-77.23658752441406
22205,38.88209915,-77.1400528,Dance Studio,the Panic Room,38.929429,-77.073464
22205,38.88209915,-77.1400528,Dance Studio,James School of Dance Arts,38.93113327026367,-77.1764144897461
22205,38.88209915,-77.1400528,Dance Studio,Adagio Ballet School,38.93101119995117,-77.17684173583984
22205,38.88209915,-77.1400528,Dance Studio,Mosaic Ballroom,38.87324142456055,-77.23255157470703
22205,38.88209915,-77.1400528,Dance Studio,Carpathia Folk Group Dance Practice,38.90374010293104,-77.04907333345976
22205,38.88209915,-77.1400528,Dance Studio,Ferocity Dance Company,38.8792239588133,-77.18303203582764
22205,38.88209915,-77.1400528,Dance Studio,Studio F,38.894404,-77.05611
22205,38.88209915,-77.1400528,Dance Studio,Ballet Petite,38.951763,-77.109782
22205,38.88209915,-77.1400528,Dance Studio,DanceSport Dupont Circle,38.91028457068778,-77.04946125105727
22205,38.88209915,-77.1400528,Dance Studio,Tiny Dancers,38.869701,-77.230726
22205,38.88209915,-77.1400528,Dance Studio,Chris Collins Dance Studio,38.8004834519078,-77.12721387731851
22205,38.88209915,-77.1400528,Dance Studio,Crown Dance Studio,38.876337,-77.234667
22205,38.88209915,-77.1400528,Dance Studio,Falls Church Dance Spot,38.851112,-77.202283
22205,38.88209915,-77.1400528,Dance Studio,Synetic Studio,38.85475658986456,-77.0503270336628
22205,38.88209915,-77.1400528,Dance Studio,Sensa Zao Dance Fitness,38.82278230795746,-77.12598586084745
22205,38.88209915,-77.1400528,Dance Studio,Fred Astaire Dance Studio,38.873488,-77.232366
22205,38.88209915,-77.1400528,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22205,38.88209915,-77.1400528,Dance Studio,Tyson's Ballroom & Dancesport Center,38.914006,-77.222904
22205,38.88209915,-77.1400528,Dance Studio,Kintz-Mejia Academy Of Ballet,38.93000411987305,-77.23673248291016
22205,38.88209915,-77.1400528,Dance Studio,Centre de Danse,38.905854999999995,-77.06490699999999
22205,38.88209915,-77.1400528,Dance Studio,Robcyns,38.828208000000004,-77.091727
22205,38.88209915,-77.1400528,Dance Studio,Adrenaline Studio,38.93328857421875,-77.23739624023438
22205,38.88209915,-77.1400528,Dance Studio,"International Dance, LLC.",38.823273574157604,-77.16152805830008
22205,38.88209915,-77.1400528,Dance Studio,The Barre Tech,38.827426,-77.058583
22206,38.84009933,-77.09587097,Dance Studio,Robcyns,38.828208000000004,-77.091727
22206,38.84009933,-77.09587097,Dance Studio,BalletNova Center for Dance,38.849833843146016,-77.12294895728785
22206,38.84009933,-77.09587097,Dance Studio,the Panic Room,38.929429,-77.073464
22206,38.84009933,-77.09587097,Dance Studio,Tiny Dancers,38.798686060720954,-77.04835566698695
22206,38.84009933,-77.09587097,Dance Studio,Perfect Pointe Dance Studio,38.89757303527016,-77.1388948338032
22206,38.84009933,-77.09587097,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22206,38.84009933,-77.09587097,Dance Studio,Jimmy The Shimmy,38.804478148289114,-77.04274279191024
22206,38.84009933,-77.09587097,Dance Studio,Carpathia Folk Group Dance Practice,38.90374010293104,-77.04907333345976
22206,38.84009933,-77.09587097,Dance Studio,Dance Studio Lioudmila Inc.,38.8068964,-77.0810411
22206,38.84009933,-77.09587097,Dance Studio,Synetic Studio,38.85475658986456,-77.0503270336628
22206,38.84009933,-77.09587097,Dance Studio,Studio F,38.894404,-77.05611
22206,38.84009933,-77.09587097,Dance Studio,Studio One,38.749117737657265,-77.08648757899925
22206,38.84009933,-77.09587097,Dance Studio,Chris Collins Dance Studio,38.8004834519078,-77.12721387731851
22206,38.84009933,-77.09587097,Dance Studio,Just Dance,38.776205,-77.060499
22206,38.84009933,-77.09587097,Dance Studio,Sensa Zao Dance Fitness,38.82278230795746,-77.12598586084745
22206,38.84009933,-77.09587097,Dance Studio,Ferocity Dance Company,38.8792239588133,-77.18303203582764
22206,38.84009933,-77.09587097,Dance Studio,Strictly Rhythm Dance Center,38.78257,-77.147638
22206,38.84009933,-77.09587097,Gym,Kazaxe,38.79867856376605,-77.1771288863653
22206,38.84009933,-77.09587097,Dance Studio,"International Dance, LLC.",38.823273574157604,-77.16152805830008
22206,38.84009933,-77.09587097,Dance Studio,Studio One Of Alexandria,38.750765,-77.08684000000001
22206,38.84009933,-77.09587097,Dance Studio,Adagio Ballet & Dance School,38.89769046393488,-77.1222609244617
22206,38.84009933,-77.09587097,Dance Studio,Jordin's Paradise Dance & Fitness Studio,38.9063950645009,-77.04119182241186
22206,38.84009933,-77.09587097,Dance Studio,Saffron Dance,38.88502728702675,-77.09795568779802
22206,38.84009933,-77.09587097,Dance Studio,Arthur Murray Dance Studio,38.82060814139063,-77.1564115367924
22206,38.84009933,-77.09587097,Dance Studio,Lioudmila's,38.807096,-77.081195
22206,38.84009933,-77.09587097,Dance Studio,The Barre Tech,38.827426,-77.058583
22206,38.84009933,-77.09587097,Dance Studio,mylna,38.81368681073727,-77.06301509580533
22206,38.84009933,-77.09587097,Dance Studio,BalletNova at TJ,38.869995,-77.09637099999999
22206,38.84009933,-77.09587097,Dance Studio,Deni Danzco Studio,38.83046624689846,-77.19205684862895
22206,38.84009933,-77.09587097,Dance Studio,Phyre Arts Dance Studio,38.878025449858335,-77.02016153522736
22206,38.84009933,-77.09587097,Dance Studio,Ballet on M st.,38.905912,-77.042876
22206,38.84009933,-77.09587097,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22206,38.84009933,-77.09587097,Dance Studio,Hula,38.767278999999995,-77.08973399999999
22206,38.84009933,-77.09587097,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22206,38.84009933,-77.09587097,Dance Studio,Afficial All Starz cheerleading,38.8067092922738,-77.0786583061474
22206,38.84009933,-77.09587097,Dance Studio,"Washington Ballet School, At the Athenaeum",38.803256,-77.04205555
22206,38.84009933,-77.09587097,Dance Studio,RSKO - 16th Convivial,38.8328742980957,-77.11712646484375
22206,38.84009933,-77.09587097,Dance Studio,The Ballet Studio,38.825196000000005,-77.058212
22206,38.84009933,-77.09587097,Dance Studio,Regan dance Studio,38.81640730558373,-77.12949731239397
22206,38.84009933,-77.09587097,Dance Studio,Centre de Danse,38.905854999999995,-77.06490699999999
22207,38.9095993,-77.12024689,Dance Studio,Adagio Ballet & Dance School,38.89769046393488,-77.1222609244617
22207,38.9095993,-77.12024689,Dance Studio,BalletNova Center for Dance,38.849833843146016,-77.12294895728785
22207,38.9095993,-77.12024689,Dance Studio,Salon Lofts Chevy Chase - The Collection,38.96367609299813,-77.0868931225807
22207,38.9095993,-77.12024689,Dance Studio,Washington Ballet,38.93724052952056,-77.07339244623952
22207,38.9095993,-77.12024689,Dance Studio,Joy of Motion Dance Center Bethesda,38.98263319754971,-77.0924120605376
22207,38.9095993,-77.12024689,Dance Studio,Saffron Dance,38.88502728702675,-77.09795568779802
22207,38.9095993,-77.12024689,Dance Studio,Joy of Motion Dance Center Friendship Heights,38.95728191673143,-77.08370610505641
22207,38.9095993,-77.12024689,Dance Studio,DC Dance Collective,38.953714015907686,-77.08269101057411
22207,38.9095993,-77.12024689,Dance Studio,Dance Institute Of Washington,38.93166697366527,-77.03283037366468
22207,38.9095993,-77.12024689,Dance Studio,Kuchipudi Kalanidhi,39.005082,-77.142374
22207,38.9095993,-77.12024689,Dance Studio,Pro Ekoh Rehearsal,38.94261348333333,-77.06140083333334
22207,38.9095993,-77.12024689,Dance Studio,Jones Haywood School of Dance,38.94898395530039,-77.02740419013443
22207,38.9095993,-77.12024689,Dance Studio,Da New Studio BoomBoxx,38.898197,-77.024681
22207,38.9095993,-77.12024689,Dance Studio,The Davis Center,38.965611,-77.016417
22207,38.9095993,-77.12024689,Dance Studio,BTI Dance,38.91029357910156,-77.0315933227539
22207,38.9095993,-77.12024689,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22207,38.9095993,-77.12024689,Dance Studio,BalletNova at TJ,38.869995,-77.09637099999999
22207,38.9095993,-77.12024689,Dance Studio,Chesty's,38.916212,-77.037657
22207,38.9095993,-77.12024689,Dance Studio,The Bucking Bronco,38.89536309605964,-77.02192284332199
22207,38.9095993,-77.12024689,Dance Studio,Studio G,39.006924,-77.10251099999999
22207,38.9095993,-77.12024689,Dance Studio,Academy Theatrical Arts,38.913768,-77.045834
22207,38.9095993,-77.12024689,Dance Studio,mylna,38.81368681073727,-77.06301509580533
22207,38.9095993,-77.12024689,Dance Studio,Ballet on M st.,38.905912,-77.042876
22207,38.9095993,-77.12024689,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22207,38.9095993,-77.12024689,Dance Studio,The Ballet Studio,38.825196000000005,-77.058212
22207,38.9095993,-77.12024689,Dance Studio,Dance Studio In Coulumbia Hightes,38.930587,-77.032603
22207,38.9095993,-77.12024689,Dance Studio,Joy of Motion Dance Center,38.91233,-77.044565
22207,38.9095993,-77.12024689,Dance Studio,the Panic Room,38.929429,-77.073464
22207,38.9095993,-77.12024689,Dance Studio,chevy chase ballroom and dance sport center,38.957386,-77.083443
22207,38.9095993,-77.12024689,Dance Studio,Adagio Ballet School,38.93101119995117,-77.17684173583984
22207,38.9095993,-77.12024689,Dance Studio,Perfect Pointe Dance Studio,38.89757303527016,-77.1388948338032
22207,38.9095993,-77.12024689,Dance Studio,Ferocity Dance Company,38.8792239588133,-77.18303203582764
22207,38.9095993,-77.12024689,Dance Studio,Ballet Petite,38.951763,-77.109782
22207,38.9095993,-77.12024689,Dance Studio,C-Unit Studio,38.979026,-77.090475
22207,38.9095993,-77.12024689,Dance Studio,Milonga Zandunga,38.988440999999995,-77.09558
22207,38.9095993,-77.12024689,Dance Studio,DC Balboa Club by Jam Cellar,38.933493,-77.03577
22207,38.9095993,-77.12024689,Dance Studio,Rock Creek Dance Academy,39.01198,-77.106088
22207,38.9095993,-77.12024689,Dance Studio,DanceSport Dupont Circle,38.91028457068778,-77.04946125105727
22207,38.9095993,-77.12024689,Dance Studio,James School of Dance Arts,38.93113327026367,-77.1764144897461
22207,38.9095993,-77.12024689,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22207,38.9095993,-77.12024689,Dance Studio,Washington School of Ballet at Van Ness,38.94355010986328,-77.07810974121094
22207,38.9095993,-77.12024689,Dance Studio,Ballet Teatro,38.910398,-77.031586
22207,38.9095993,-77.12024689,Dance Studio,Carpathia Folk Group Dance Practice,38.90374010293104,-77.04907333345976
22207,38.9095993,-77.12024689,Dance Studio,KanKouran West African Dance Company,38.91677474975586,-77.01292419433594
22207,38.9095993,-77.12024689,Dance Studio,Sahara Dance,38.94728184638798,-77.07904050790121
22207,38.9095993,-77.12024689,Dance Studio,Centre de Danse,38.905854999999995,-77.06490699999999
22207,38.9095993,-77.12024689,Dance Studio,Robcyns,38.828208000000004,-77.091727
22209,38.8939209,-77.07305145,Dance Studio,Centre de Danse,38.905854999999995,-77.06490699999999
22209,38.8939209,-77.07305145,Dance Studio,Salon Lofts Chevy Chase - The Collection,38.96367609299813,-77.0868931225807
22209,38.8939209,-77.07305145,Dance Studio,Kirov Academy of Ballet,38.94207521479931,-77.00689908207359
22209,38.8939209,-77.07305145,Dance Studio,Washington School Of Ballet @ The Arc,38.84354065021512,-76.9756538723684
22209,38.8939209,-77.07305145,Dance Studio,the Panic Room,38.929429,-77.073464
22209,38.8939209,-77.07305145,Dance Studio,Sahara Dance,38.94728184638798,-77.07904050790121
22209,38.8939209,-77.07305145,Dance Studio,Washington School of Ballet at Van Ness,38.94355010986328,-77.07810974121094
22209,38.8939209,-77.07305145,Dance Studio,Carpathia Folk Group Dance Practice,38.90374010293104,-77.04907333345976
22209,38.8939209,-77.07305145,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22209,38.8939209,-77.07305145,Dance Studio,Perfect Pointe Dance Studio,38.89757303527016,-77.1388948338032
